#,Per,strength,Time:Elapsed Game,Event,Description,Time,timeRemaining,timeInPeriodSec,timeRemainingSec,home_on_ice,away_on_ice,home_goalie,away_goalie,merge_idx,eventId,timeInPeriod,timeRemaining_api,situationCode,homeTeamDefendingSide,typeCode,event_api,sortOrder,period,periodType,maxRegulationPeriods,teamId_,losingPlayerId,winningPlayerId,xCoord,yCoord,zoneCode,hittingPlayerId,hitteePlayerId,shotType,shootingPlayerId,goalieInNetId,awaySOG,homeSOG,playerId,reason,blockingPlayerId,typeCode_1,descKey,duration,committedByPlayerId,drawnByPlayerId,secondaryReason,pptReplayUrl,scoringPlayerId,scoringPlayerTotal,assist1PlayerId,assist1PlayerTotal,awayScore,homeScore,highlightClipSharingUrl,highlightClip,discreteClip,assist2PlayerId,assist2PlayerTotal,isHome,eventTeam,html_event,home_on_id,away_on_id,homeGoalie_on_id,awayGoalie_on_id,home_on_full_name,away_on_full_name,homeGoalie_on_full_name,awayGoalie_on_full_name,home_on_count,away_on_count,homeGoalie_on_count,awayGoalie_on_count,n_home_skaters,n_away_skaters,pulled_home,pulled_away,home_strength,away_strength,gameStrength,detailedGameStrength,elapsedTime,player1Id,player2Id,player3Id,player1Name,player2Name,player3Name,gameId,homeTeam,awayTeam,teamId,isGoalie,venue,venueLocation,gameDate,gameType,startTimeUTC,easternUTCOffset,venueUTCOffset,scrapedOn,source,x_norm,y_norm,distanceFromGoal,angle_signed,strengthDiff,scoreDiff,shooterSkaters,defendingSkaters,shootEmptyNet,previousEvent,previousTeam,previousEventSameTeam,previousElapsedTime,previousEventDistanceFromGoal,previousEventAngleSigned,previousEventXNorm,previousEventYNorm,timeDiff,isRebound,isGoal,xG
177,1,,,ON,,4:47,15:13,287,913,,,,,,,4:47,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:22,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,287,8481032,,,Paul Cotter,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
178,1,,,OFF,,4:47,15:13,287,913,,,,,,,4:47,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:54,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,287,8478414,,,Timo Meier,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
179,1,,,ON,,4:52,15:08,292,908,,,,,,,4:52,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:17,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,292,8476462,,,Dougie Hamilton,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
180,1,,,OFF,,4:52,15:08,292,908,,,,,,,4:52,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:31,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,292,8483429,,,Seamus Casey,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
181,1,,,ON,,4:55,15:05,295,905,,,,,,,4:55,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:14,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,295,8480035,,,Henri Jokiharju,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
182,1,,,OFF,,4:55,15:05,295,905,,,,,,,4:55,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,01:07,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,295,8477365,,,Connor Clifton,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
183,1,EV,5:0015:00,GIVE,"NJD GIVEAWAY - #25 MARKSTROM, Def. Zone",05:00,15:00,300,900,"['72', '77', '89', '10', '26']","['42', '47', '14', '5', '7']",['1'],['25'],0.0,246.0,05:00,15:00,1551,right,504.0,giveaway,95.0,1,REG,3.0,1.0,,,-97.0,4.0,D,,,,,,3,3,8474593.0,,,,,,,,,,,,,,0,0,,,,,,False,NJD,GIVE,"[8479420, 8482175, 8477949, 8480035, 8480839]","[8477508, 8481032, 8479414, 8475455, 8476462]",[8480045],[8474593],"['Tage Thompson', 'JJ Peterka', 'Alex Tuch', 'Henri Jokiharju', 'Rasmus Dahlin']","['Curtis Lazar', 'Paul Cotter', 'Nathan Bastian', 'Brenden Dillon', 'Dougie Hamilton']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,300,8474593,,,Jacob Markstrom,,,2024020001,BUF,NJD,1.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,97.0,-4.0,8.94427190999916,-153.434948822922,0.0,0.0,5.0,5.0,False,MISS,BUF,False,287,34.88552708502482,27.299572211332805,58.0,16.0,13,False,False,
184,1,,5:0914:51,STOP,OFF-SIDE,05:09,14:51,309,891,"['72', '77', '89', '10', '26']","['42', '47', '14', '5', '7']",['1'],['25'],0.0,60.0,05:09,14:51,1551,right,516.0,stoppage,96.0,1,REG,3.0,,,,,,,,,,,,3,3,,offside,,,,,,,,,,,,,0,0,,,,,,False,NJD,STOP,"[8479420, 8482175, 8477949, 8480035, 8480839]","[8477508, 8481032, 8479414, 8475455, 8476462]",[8480045],[8474593],"['Tage Thompson', 'JJ Peterka', 'Alex Tuch', 'Henri Jokiharju', 'Rasmus Dahlin']","['Curtis Lazar', 'Paul Cotter', 'Nathan Bastian', 'Brenden Dillon', 'Dougie Hamilton']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,309,,,,,,,2024020001,BUF,NJD,,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,0.0,0.0,5.0,5.0,False,GIVE,NJD,True,300,8.94427190999916,-153.434948822922,97.0,-4.0,9,False,False,
185,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8481524,,,Bowen Byram,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
186,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8484145,,,Zach Benson,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
187,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8482097,,,Jack Quinn,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
188,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8481528,,,Dylan Cozens,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
189,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:31,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8482671,,,Owen Power,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
190,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:43,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8480192,,,Johnathan Kovacevic,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
191,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8480002,,,Nico Hischier,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
192,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8478399,,,Jonas Siegenthaler,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
193,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:35,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8475193,,,Tomas Tatar,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
194,1,,,ON,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8482110,,,Dawson Mercer,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
195,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:14,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8480035,,,Henri Jokiharju,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
196,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:42,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8480839,,,Rasmus Dahlin,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
197,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:42,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8479420,,,Tage Thompson,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
198,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:24,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8482175,,,JJ Peterka,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
199,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:31,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8477949,,,Alex Tuch,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
200,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8475455,,,Brenden Dillon,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
201,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:17,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8476462,,,Dougie Hamilton,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
202,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:31,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8479414,,,Nathan Bastian,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
203,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:30,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8477508,,,Curtis Lazar,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
204,1,,,OFF,,5:09,14:51,309,891,,,,,,,5:09,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:22,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,309,8481032,,,Paul Cotter,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
205,1,EV,5:0914:51,FAC,BUF won Neu. Zone - NJD #13 HISCHIER vs BUF #24 COZENS,05:09,14:51,309,891,"['24', '22', '9', '4', '25']","['13', '91', '90', '8', '71']",['1'],['25'],0.0,157.0,05:09,14:51,1551,right,502.0,faceoff,99.0,1,REG,3.0,7.0,8480002.0,8481528.0,-20.0,-22.0,N,,,,,,3,3,,,,,,,,,,,,,,,0,0,,,,,,True,BUF,FAC,"[8481528, 8482097, 8484145, 8481524, 8482671]","[8480002, 8482110, 8475193, 8480192, 8478399]",[8480045],[8474593],"['Dylan Cozens', 'Jack Quinn', 'Zach Benson', 'Bowen Byram', 'Owen Power']","['Nico Hischier', 'Dawson Mercer', 'Tomas Tatar', 'Johnathan Kovacevic', 'Jonas Siegenthaler']",['Ukko-Pekka Luukkonen'],['Jacob Markstrom'],5.0,5.0,1.0,1.0,4.0,4.0,0,0,5,5,5v5,5v5,309,8481528,8480002,,Dylan Cozens,Nico Hischier,,2024020001,BUF,NJD,7.0,,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,20.0,22.0,72.42237223399962,17.684392026557745,0.0,0.0,5.0,5.0,False,STOP,NJD,False,309,,,,,0,False,False,
206,1,,,ON,,5:40,14:20,340,860,,,,,,,5:40,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:34,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,340,8480839,,,Rasmus Dahlin,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
207,1,,,OFF,,5:40,14:20,340,860,,,,,,,5:40,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:31,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,340,8482671,,,Owen Power,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
208,1,,,ON,,5:41,14:19,341,859,,,,,,,5:41,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,341,8480035,,,Henri Jokiharju,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
209,1,,,ON,,5:41,14:19,341,859,,,,,,,5:41,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,341,8480802,,,Ryan McLeod,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
210,1,,,OFF,,5:41,14:19,341,859,,,,,,,5:41,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,341,8484145,,,Zach Benson,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
211,1,,,OFF,,5:41,14:19,341,859,,,,,,,5:41,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,341,8481528,,,Dylan Cozens,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
212,1,,,ON,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8478413,,,Jordan Greenway,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
213,1,,,ON,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8475722,,,Jason Zucker,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
214,1,,,ON,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8476474,,,Stefan Noesen,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
215,1,,,ON,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8483495,,,Simon Nemec,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
216,1,,,ON,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:32,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8475287,,,Erik Haula,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
217,1,,,OFF,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8481524,,,Bowen Byram,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
218,1,,,OFF,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,7.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,True,BUF,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8482097,,,Jack Quinn,,,2024020001,BUF,NJD,7.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
219,1,,,OFF,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8480002,,,Nico Hischier,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
220,1,,,OFF,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8478399,,,Jonas Siegenthaler,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
221,1,,,OFF,,5:42,14:18,342,858,,,,,,,5:42,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:33,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,342,8482110,,,Dawson Mercer,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
222,1,,,ON,,5:44,14:16,344,856,,,,,,,5:44,,,,,,,1,,,1.0,,,,,,,,,,,3,3,,,,,,00:30,,,,,,,,,0,0,,,,,,False,NJD,,,,,,,,,,,,,,,,,,,,5v5,5v5,344,8476292,,,Ondrej Palat,,,2024020001,BUF,NJD,1.0,0.0,O2 Czech Republic,Prague,2024-10-04,2,2024-10-04T17:00:00Z,-04:00,+02:00,2026-01-02T20:34:50.880098,NHL Play-by-Play API,,,,,,0.0,,,,,,,,,,,,,,False,
